Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
Edward Clark,jb_special_tokens,True,2,Doctors Name,Samantha Smith,Shannon Lawrence,False
Edward Clark,jb_special_tokens,True,2,RN,Ronald Stark,Shannon Lawrence,False
Emergency,continues,True,3190,Multiple Rows: Admission Type,Shelby Mccoy,Shelby Mccoy,True
Female,continues,True,4931,Multiple Rows: Legal gender,Shelby Mccoy,Shelby Mccoy,True
Inconclusive,continues,True,3188,Multiple Rows: Test Results,None,Shelby Mccoy,False
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,None,Shelby Mccoy,False
2020-07-24,continues,True,13,"Date of Visit, Date of Discharge","Eric Cook, Kristen Merritt, Sheryl Young, Cheryl Gregory, Kevin Robertson, Kristina Wright, Brianna Wood, Mike Smith, Travis Terrell, Tiffany Lopez, Michelle Middleton, Patrick Hopkins, Amy Chandler",Sheryl Young,False
2020-08-01,continues,True,14,"Date of Visit, Date of Discharge","Christopher Williams, Valerie Bridges, Amy Mcdaniel, Melanie Callahan, Yvonne Allen, Felicia Olson, Matthew Chung, Manuel Smith, Jose Vasquez, Deborah Phillips, Sheryl Young, Joseph Scott, Joanne Ellison, Russell Walls",Sheryl Young,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,None,Sheryl Young,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Sheryl Young,Sheryl Young,True
Female,continues,True,4931,Multiple Rows: Legal gender,Sheryl Young,Sheryl Young,True
Jennifer Thompson,continues,True,3,Name,Jennifer Thompson,Sheryl Young,False
Married,continues,True,2857,Multiple Rows: Marital status,Sheryl Young,Sheryl Young,True
9547490402,continues,True,1,MRN,Sheryl Young,Sheryl Young,True
444-21-8790,continues,True,1,SSN,Sheryl Young,Sheryl Young,True
#945853,continues,True,1,Billing Account Number,Sheryl Young,Sheryl Young,True
HPB-72726,continues,True,1,Health Plan Number,Sheryl Young,Sheryl Young,True
+1916-183-5582,continues,True,1,Telephone,Sheryl Young,Sheryl Young,True
Sheryl.Young@yahoo.com,continues,True,1,Email,Sheryl Young,Sheryl Young,True
1935-01-27,continues,True,1,DOB,Sheryl Young,Sheryl Young,True
2021-01-18,continues,True,7,"Date of Visit, Date of Discharge","Tammy Nolan, Ryan Hood, Sean Cook, Sara Warren, Brandon Lynn, Adam Fowler, Suzanne Shelton",Stephanie Robinson,False
2021-01-21,continues,True,12,"Date of Visit, Date of Discharge","Wesley Clay, Fred Stevenson, Jessica Thompson, Laura Obrien, Kathryn West, Vicki Rodriguez, Megan Mason, Cathy Gonzalez, Michelle Nielsen, Scott Johnston, Charles Waller, David Mccall",Stephanie Robinson,False
2021-02-13,continues,True,13,"Date of Visit, Date of Discharge","Kelly Ochoa, Michael Krueger, Mark Terry, Zachary Moss, Kimberly Kane, Mark Ramos, Alicia Jackson, Robert Knapp, Lori Williams, Corey Burgess, Joe Hoffman, William Hogan, Christopher Jackson",Stephanie Robinson,False
2021-03-01,continues,True,16,"Date of Visit, Date of Discharge","Edwin Brown, Steven Robinson, Linda Spencer, Deborah Harrison, Angie Beard, Bryan Morgan, Kimberly Harris, Haley Atkinson, Mark Ross, Michael Williams, Cynthia Berry, Jonathan Cantu, Patrick Miles, Michael Morgan, Dawn Arias, Richard Koch",Stephanie Robinson,False
Elizabeth Williams,continues,True,5,Name,Elizabeth Williams,Stephanie Robinson,False
Elizabeth.Williams@yahoo.com,continues,True,2,Email,Elizabeth Williams,Stephanie Robinson,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Stephanie Robinson,Stephanie Robinson,True
Female,continues,True,4931,Multiple Rows: Legal gender,Stephanie Robinson,Stephanie Robinson,True
Single,continues,True,4834,Multiple Rows: Marital status,None,Stephanie Robinson,False
9326873338,continues,True,1,MRN,April Graham,Stephanie Robinson,False
#270499,continues,True,1,Billing Account Number,Phyllis Ford,Stephanie Robinson,False
HPB-84090,continues,True,1,Health Plan Number,Samuel Gonzalez,Stephanie Robinson,False
2003-01-02,continues,True,1,DOB,Benjamin Rodriguez,Stephanie Robinson,False
Elizabeth Williams,continues,True,5,Doctors Name,Debra Mueller,Stephanie Robinson,False
Elizabeth Williams,continues,True,5,RN,Ashley Lyons,Stephanie Robinson,False
2022-10-14,jb_special_tokens,True,9,"Date of Visit, Date of Discharge","Jessica Cook, Amanda Miller, James Smith, Derrick Shea, Vincent Martinez, Kyle Marshall, Jessica Gray, Grace Gomez, Laura Chapman",Vincent Wheeler,False
2022-10-23,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Jesse Brooks, Isaiah Mendez, Kyle Murphy, Sherri Whitehead, Brian Rice, Brian Henderson, Jasmine Spencer, Brandon Anderson",Vincent Wheeler,False
2022-10-27,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Deborah Luna, Breanna Morales, Tammy Lopez, Jake Padilla, Abigail Chavez, Michelle Hernandez, Mathew Dixon, Hailey Lopez, Matthew Nelson, Samantha Patterson",Vincent Wheeler,False
2022-11-01,jb_special_tokens,True,7,"Date of Visit, Date of Discharge","Allison Smith, Elijah Cline, Elizabeth Compton, Amanda Miller, David Gray, Scott Hernandez, Douglas Brown",Vincent Wheeler,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Vincent Wheeler,Vincent Wheeler,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Vincent Wheeler,Vincent Wheeler,True
297-82-5551,jb_special_tokens,True,1,SSN,Keith Conrad,Vincent Wheeler,False
#145363,jb_special_tokens,True,1,Billing Account Number,Ethan Boyle,Vincent Wheeler,False
#682831,jb_special_tokens,True,1,Billing Account Number,Morgan Hubbard,Vincent Wheeler,False
HPB-50363,jb_special_tokens,True,1,Health Plan Number,George Phillips,Vincent Wheeler,False
Steven Garcia,jb_special_tokens,True,1,Name,Steven Garcia,Vincent Wheeler,False
